DayTraining;Day;Step;discEV;Overload;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;
5;1;79;0;1;7;24.818181818181813;7;0.0;285.7142857142857;0.0;
5;1;80;0;1;8;25.613636363636356;8;0.0;300.0;0.0;
5;1;81;0;1;9;26.522727272727263;9;0.0;311.1111111111111;0.0;
5;1;82;0;1;9;27.545454545454533;9;0.0;288.8888888888889;0.0;
5;1;83;0;1;12;28.568181818181806;12;0.0;316.6666666666667;0.0;
5;1;84;0;1;14;29.931818181818176;14;0.0;328.57142857142856;0.0;
5;1;85;0;1;14;31.52272727272727;14;0.0;300.0;0.0;
5;1;86;0;1;15;33.11363636363635;15;0.0;306.6666666666667;0.0;
5;1;87;0;1;15;34.818181818181806;15;0.0;306.6666666666667;0.0;
5;1;88;0;1;15;36.522727272727266;15;0.0;293.3333333333333;0.0;
5;1;89;0;1;15;38.22727272727271;15;0.0;280.0;0.0;
5;1;90;0;1;15;39.93181818181817;15;0.0;280.0;0.0;
5;1;91;0;1;16;41.63636363636363;16;0.0;262.5;0.0;
5;1;92;0;1;17;43.45454545454544;17;0.0;270.5882352941176;0.0;
5;1;93;0;1;17;45.38636363636361;17;0.0;258.8235294117647;0.0;
5;1;94;0;1;20;47.3181818181818;20;0.0;275.0;0.0;
5;1;95;0;1;20;49.59090909090908;20;0.0;265.0;0.0;
5;1;96;0;1;20;51.86363636363636;20;0.0;240.0;0.0;
5;2;1;0;1;20;60.0;20;0.0;200.0;0.0;
5;2;2;0;1;20;62.272727272727266;20;0.0;200.0;0.0;
5;2;3;0;1;20;64.54545454545453;20;0.0;200.0;0.0;
5;2;4;0;1;20;66.81818181818178;20;0.0;200.0;0.0;
5;2;5;0;1;20;69.09090909090908;20;0.0;200.0;0.0;
5;2;6;0;1;20;71.36363636363635;20;0.0;200.0;0.0;
5;2;7;0;1;20;73.63636363636358;20;0.0;200.0;0.0;
5;2;8;0;1;20;75.9090909090909;20;0.0;200.0;0.0;
5;2;9;0;1;20;78.18181818181817;20;0.0;200.0;0.0;
5;2;10;0;1;20;80.45454545454542;20;0.0;100.0;0.0;
5;2;11;0;1;20;82.72727272727269;20;0.0;100.0;0.0;
5;2;12;0;1;20;84.99999999999997;20;0.0;100.0;0.0;
5;2;13;0;1;20;87.27272727272724;20;0.0;100.0;0.0;
5;2;14;0;1;20;89.54545454545449;20;0.0;100.0;0.0;
5;2;15;0;1;20;91.81818181818174;20;0.0;100.0;0.0;
5;2;16;0;1;20;94.09090909090901;20;0.0;100.0;0.0;
