DayTraining;Day;Step;discEV;TransformerLoad;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;energyCosts;
5;1;63;0;0.0;0;15369.589012485572;0;0.0;0.0;0.0;0.0;
5;1;64;0;0.0;0;15369.589012485572;0;0.0;0.0;0.0;0.0;
5;1;65;0;0.0;0;15369.589012485572;0;0.0;0.0;0.0;0.0;
5;1;66;0;0.0;0;15369.589012485572;0;0.0;0.0;0.0;0.0;
5;1;67;0;0.0;0;15369.589012485572;0;0.0;0.0;0.0;0.0;
5;1;68;0;0.0;0;15369.589012485572;0;0.0;0.0;0.0;0.0;
5;1;69;0;0.0;0;15369.589012485572;0;0.0;0.0;0.0;0.0;
5;1;70;0;0.0;0;15369.589012485572;0;0.0;0.0;0.0;0.0;
5;1;71;0;0.0;0;15369.589012485572;0;0.0;0.0;0.0;0.0;
5;1;72;0;9200.0;4;15369.589012485572;4;100.0;3.16205533596838;50.0;2.2;
5;1;73;0;32200.0;14;15446.255679152237;14;390.0;2.120890774125133;50.0;11.480000000000002;
5;1;74;0;43700.0;19;15714.58901248557;20;540.0;2.1960056557087304;2.5;15.580000000000004;
5;1;75;0;52900.0;23;16078.755679152237;26;700.0;2.2942328085488204;5.769230769230769;18.860000000000003;
5;1;76;0;55200.0;24;16519.58901248557;29;820.0;2.379907607172023;8.620689655172415;19.680000000000003;
5;1;77;0;52900.0;23;16979.58901248557;30;850.0;2.471426888181924;11.666666666666666;18.860000000000003;
5;1;78;0;50600.0;22;17420.422345818904;30;880.0;2.521503475904323;13.333333333333334;18.040000000000003;
5;1;79;0;48300.0;21;17835.166447632553;30;900.0;2.571580063626722;15.0;17.220000000000002;
5;1;80;0;43700.0;19;18230.949629745577;30;950.0;2.6717332390715205;18.333333333333332;15.580000000000004;
5;1;81;0;25300.0;11;18548.76785171023;30;960.0;3.0723459408507106;50.0;9.020000000000001;
5;1;82;0;29900.0;13;18759.601185043564;30;1010.0;2.972192765405913;50.0;10.660000000000002;
5;1;83;0;23000.0;10;18980.613782412096;30;1030.0;3.1224225285731095;50.0;8.200000000000001;
5;1;84;0;18400.0;8;19157.132998058936;30;1050.0;3.2225757040179075;50.0;6.5600000000000005;
5;1;85;0;4600.0;2;19293.502542877362;30;1050.0;3.5230352303523005;50.0;1.64;
5;1;86;0;2300.0;1;19331.8358762107;30;1050.0;3.5731118180746995;50.0;0.82;
5;1;87;0;2300.0;1;19351.002542877362;30;1050.0;3.5731118180746995;50.0;0.82;
5;1;88;0;2300.0;1;19370.16920954403;30;1050.0;3.5731118180746995;50.0;0.82;
5;1;89;0;4600.0;2;19389.3358762107;30;1050.0;3.59244620114185;50.0;1.1;
5;1;90;0;4600.0;2;19427.66920954403;30;1060.0;3.59244620114185;50.0;1.1;
5;1;91;0;2300.0;1;19461.148335115602;30;1070.0;3.6078173034694743;50.0;0.55;
5;1;92;0;0.0;0;19464.8381780852;30;1070.0;3.6231884057970984;50.0;0.0;
5;1;93;0;0.0;0;19464.8381780852;30;1070.0;3.6231884057970984;50.0;0.0;
5;1;94;0;0.0;0;19464.8381780852;30;1070.0;3.6231884057970984;50.0;0.0;
5;1;95;0;0.0;0;19464.8381780852;30;1070.0;3.6231884057970984;50.0;0.0;
5;1;96;0;0.0;0;19464.8381780852;30;1070.0;3.6231884057970984;50.0;0.0;
5;2;1;0;2300.0;1;19464.8381780852;30;1070.0;3.709454796411315;50.0;0.28;
5;2;2;0;2300.0;1;19484.004844751864;30;1070.0;3.709454796411315;50.0;0.28;
5;2;3;0;2300.0;1;19503.17151141853;30;1070.0;3.709454796411315;50.0;0.28;
5;2;4;0;2300.0;1;19522.3381780852;30;1080.0;3.709454796411315;50.0;0.28;
5;2;5;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;6;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
5;2;7;0;0.0;0;19532.98851608732;30;1080.0;3.6231884057970984;50.0;0.0;
