DayTraining;Day;Step;discEV;TransformerLoad;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;energyCosts;
65;3;10;0;11500.0;5;18742.055183369543;30;1010.0;4.054520358868182;50.0;1.4000000000000001;
65;3;11;0;9200.0;4;18831.294841038536;30;1010.0;3.9682539682539657;50.0;1.12;
65;3;12;0;9200.0;4;18907.961507705204;30;1010.0;3.9682539682539657;50.0;1.12;
65;3;13;0;4600.0;2;18984.62817437187;30;1020.0;3.795721187025532;50.0;0.56;
65;3;14;0;4600.0;2;19022.622535319904;30;1020.0;3.795721187025532;50.0;0.56;
65;3;15;0;4600.0;2;19060.95586865324;30;1030.0;3.795721187025532;50.0;0.56;
65;3;16;0;2300.0;1;19085.709865817196;30;1030.0;3.7094547964113147;50.0;0.28;
65;3;17;0;13800.0;6;19104.87653248386;30;1060.0;4.140786749482399;50.0;1.6800000000000002;
65;3;18;0;11500.0;5;19202.53152949437;30;1070.0;4.054520358868182;50.0;1.4000000000000001;
65;3;19;0;11500.0;5;19298.3648628277;30;1070.0;4.054520358868182;50.0;1.4000000000000001;
65;3;20;0;11500.0;5;19394.198196161033;30;1070.0;4.054520358868182;50.0;1.4000000000000001;
65;3;21;0;16100.0;7;19490.03152949437;30;1080.0;4.227053140096616;50.0;1.9600000000000002;
65;3;22;0;13800.0;6;19622.37806963618;30;1080.0;4.140786749482399;50.0;1.6800000000000002;
65;3;23;0;13800.0;6;19737.37806963618;30;1110.0;4.140786749482399;50.0;1.6800000000000002;
65;3;24;0;6900.0;3;19825.53819796755;30;1130.0;3.881987577639748;50.0;0.8400000000000001;
65;3;25;0;4600.0;2;19859.87877791383;30;1150.0;3.795721187025532;50.0;0.56;
65;3;26;0;0.0;0;19879.640287025934;30;1070.0;3.381642512077292;50.0;0.0;
65;3;27;0;0.0;0;19593.752710013556;28;950.0;3.234989648033124;50.0;0.0;
65;3;28;0;0.0;0;19108.15221658095;25;760.0;2.8985507246376803;50.0;0.0;
65;3;29;0;4600.0;2;18289.85348027551;20;420.0;2.1221532091097304;50.0;0.56;
65;3;30;0;2300.0;1;16957.511729266997;11;40.0;0.3293807641633728;50.0;0.28;
65;3;31;0;0.0;0;15411.136884765147;1;0.0;0.0;50.0;0.0;
65;3;32;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;33;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;34;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;35;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;36;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;37;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;38;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;39;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;40;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;41;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;42;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;43;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;44;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;45;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;46;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;47;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;48;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;49;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;50;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;51;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;52;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;53;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;54;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;55;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;56;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;57;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;58;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;59;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;60;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;61;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;62;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;63;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;64;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;65;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;66;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;67;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;68;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;69;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;70;0;0.0;0;15254.37096710139;0;0.0;0.0;0.0;0.0;
65;3;71;0;2300.0;1;15254.37096710139;1;20.0;3.16205533596838;50.0;0.55;
