DayTraining;Day;Step;discEV;Overload;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;
5;1;77;0;0;3;14.022727272727227;8;0.0;150.0;400.0;
5;1;78;0;1;7;14.363636363636314;11;0.0;254.54545454545453;0.0;
5;1;79;0;1;8;15.15909090909086;13;0.0;246.15384615384616;0.0;
5;1;80;0;0;3;16.068181818181767;14;0.0;85.71428571428571;400.0;
5;1;81;0;1;10;16.409090909090857;14;0.0;285.7142857142857;0.0;
5;1;82;0;1;11;17.545454545454493;16;0.0;275.0;0.0;
5;1;83;0;1;8;18.795454545454497;16;0.0;200.0;0.0;
5;1;84;0;1;8;19.70454545454541;16;0.0;200.0;0.0;
5;1;85;0;1;10;20.61363636363632;17;0.0;223.52941176470588;0.0;
5;1;86;0;1;10;21.749999999999954;17;0.0;235.2941176470588;0.0;
5;1;87;0;1;10;22.88636363636359;18;0.0;200.0;0.0;
5;1;88;0;1;10;24.02272727272722;19;0.0;189.47368421052633;0.0;
5;1;89;0;0;6;25.159090909090864;19;0.0;115.78947368421052;400.0;
5;1;90;0;1;9;25.840909090909047;19;0.0;189.47368421052633;0.0;
5;1;91;0;1;13;26.863636363636324;19;0.0;231.57894736842104;0.0;
5;1;92;0;1;14;28.340909090909044;19;0.0;263.1578947368421;0.0;
5;1;93;0;0;5;29.931818181818137;19;0.0;94.73684210526316;400.0;
5;1;94;0;1;9;30.49999999999996;19;0.0;178.94736842105263;0.0;
5;1;95;0;0;6;31.522727272727234;19;0.0;115.78947368421052;400.0;
5;1;96;0;1;8;32.20454545454541;20;0.0;150.0;0.0;
5;2;1;0;1;8;60.0;20;0.0;80.0;0.0;
5;2;2;0;1;11;60.909090909090914;20;0.0;110.0;0.0;
5;2;3;0;1;10;62.1590909090909;20;0.0;100.0;0.0;
5;2;4;0;1;12;63.295454545454525;20;0.0;120.0;0.0;
5;2;5;0;1;10;64.65909090909089;20;0.0;100.0;0.0;
5;2;6;0;1;7;65.79545454545453;20;0.0;70.0;0.0;
5;2;7;0;1;10;66.59090909090908;20;0.0;100.0;0.0;
5;2;8;0;1;11;67.72727272727272;20;0.0;110.0;0.0;
5;2;9;0;1;8;68.9772727272727;20;0.0;80.0;0.0;
5;2;10;0;1;10;69.88636363636361;20;0.0;100.0;0.0;
5;2;11;0;1;10;71.02272727272725;20;0.0;100.0;0.0;
5;2;12;0;1;12;72.15909090909088;20;0.0;117.5;0.0;
5;2;13;0;1;10;73.52272727272722;20;0.0;92.5;0.0;
