DayTraining;Day;Step;discEV;Overload;agentsCharging;meanBatttery;atHome;reward1;reward2;reward3;
5;2;28;0;1;17;87.52272727272728;17;800.0;100.0;0.0;
5;2;29;0;1;15;78.82954545454547;15;0.0;100.0;0.0;
5;2;30;0;1;15;78.82954545454547;15;0.0;100.0;0.0;
5;2;31;0;1;15;78.82954545454547;15;0.0;100.0;0.0;
5;2;32;0;1;15;78.82954545454547;15;800.0;100.0;0.0;
5;2;33;0;1;13;70.54545454545455;13;0.0;100.0;0.0;
5;2;34;0;1;13;70.54545454545455;13;800.0;100.0;0.0;
5;2;35;0;1;11;61.64772727272727;11;0.0;100.0;0.0;
5;2;36;0;1;11;61.64772727272727;11;0.0;100.0;0.0;
5;2;37;0;1;11;61.64772727272727;11;0.0;100.0;0.0;
5;2;38;0;1;11;61.64772727272727;11;400.0;100.0;0.0;
5;2;39;0;1;10;57.55681818181819;10;0.0;100.0;0.0;
5;2;40;1;1;10;57.55681818181819;10;400.0;100.0;0.0;
5;2;41;0;1;8;47.85227272727272;8;400.0;100.0;0.0;
5;2;42;0;1;7;44.068181818181806;7;400.0;100.0;0.0;
5;2;43;0;0;6;40.28409090909089;6;0.0;100.0;400.0;
5;2;44;0;0;6;40.28409090909089;6;0.0;100.0;400.0;
5;2;45;0;0;6;40.28409090909089;6;400.0;100.0;400.0;
5;2;46;0;0;5;36.193181818181806;5;1200.0;100.0;400.0;
5;2;47;0;0;2;24.124999999999993;2;0.0;100.0;400.0;
5;2;48;0;0;2;24.124999999999993;2;0.0;100.0;400.0;
5;2;49;0;0;2;24.124999999999993;2;0.0;100.0;400.0;
5;2;50;0;0;2;24.124999999999993;2;0.0;100.0;400.0;
5;2;51;0;0;2;24.124999999999993;2;0.0;100.0;400.0;
5;2;52;0;0;2;24.124999999999993;2;400.0;100.0;400.0;
5;2;53;0;1;1;19.727272727272716;1;0.0;100.0;0.0;
5;2;54;0;1;1;19.727272727272716;1;0.0;100.0;0.0;
5;2;55;0;1;1;19.727272727272716;1;400.0;100.0;0.0;
5;2;56;0;1;0;15.738636363636354;0;0.0;0.0;0.0;
5;2;57;0;1;0;15.738636363636354;0;0.0;0.0;0.0;
5;2;58;0;1;0;15.738636363636354;0;0.0;0.0;0.0;
5;2;59;0;1;0;15.738636363636354;0;0.0;0.0;0.0;
5;2;60;0;1;1;15.738636363636354;1;0.0;400.0;0.0;
5;2;61;0;1;1;15.852272727272723;1;0.0;400.0;0.0;
5;2;62;0;1;1;15.965909090909085;1;0.0;400.0;0.0;
5;2;63;0;1;1;16.079545454545446;1;0.0;400.0;0.0;
5;2;64;0;1;1;16.19318181818181;1;0.0;400.0;0.0;
5;2;65;0;1;1;16.306818181818173;1;0.0;200.0;0.0;
5;2;66;0;1;1;16.420454545454536;1;0.0;200.0;0.0;
5;2;67;0;0;2;16.534090909090903;2;0.0;300.0;400.0;
5;2;68;0;0;3;16.76136363636363;3;0.0;333.3333333333333;400.0;
5;2;69;0;0;3;17.10227272727272;3;0.0;333.3333333333333;400.0;
5;2;70;0;0;3;17.443181818181806;3;0.0;333.3333333333333;400.0;
5;2;71;0;0;4;17.7840909090909;4;0.0;350.0;400.0;
5;2;72;0;0;4;18.23863636363636;4;0.0;350.0;400.0;
5;2;73;0;0;4;18.69318181818181;4;0.0;350.0;400.0;
5;2;74;0;0;4;19.14772727272726;4;0.0;350.0;400.0;
5;2;75;0;0;6;19.60227272727272;6;0.0;366.6666666666667;400.0;
5;2;76;0;1;7;20.284090909090903;7;0.0;371.42857142857144;0.0;
5;2;77;0;1;8;21.07954545454545;8;0.0;325.0;0.0;
5;2;78;0;1;8;21.988636363636353;8;0.0;325.0;0.0;
5;2;79;0;1;10;22.897727272727266;10;0.0;320.0;0.0;
5;2;80;0;1;12;24.0340909090909;12;0.0;333.3333333333333;0.0;
5;2;81;0;1;12;25.397727272727266;12;0.0;333.3333333333333;0.0;
5;2;82;0;1;12;26.761363636363633;12;0.0;325.0;0.0;
5;2;83;0;1;12;28.124999999999993;12;0.0;325.0;0.0;
5;2;84;0;1;12;29.488636363636363;12;0.0;325.0;0.0;
5;2;85;0;1;13;30.85227272727272;13;0.0;330.7692307692308;0.0;
5;2;86;0;1;15;32.329545454545446;15;0.0;326.6666666666667;0.0;
5;2;87;0;1;16;34.03409090909091;16;0.0;318.75;0.0;
5;2;88;0;1;17;35.85227272727272;17;0.0;323.52941176470586;0.0;
5;2;89;0;1;17;37.7840909090909;17;0.0;288.2352941176471;0.0;
5;2;90;0;1;17;39.71590909090908;17;0.0;276.47058823529414;0.0;
5;2;91;0;1;18;41.60227272727273;18;0.0;283.3333333333333;0.0;
5;2;92;0;1;18;43.5340909090909;18;0.0;272.22222222222223;0.0;
5;2;93;0;1;18;45.46590909090908;18;0.0;261.1111111111111;0.0;
5;2;94;0;1;18;47.39772727272727;18;0.0;261.1111111111111;0.0;
5;2;95;0;1;19;49.329545454545446;19;0.0;236.8421052631579;0.0;
5;2;96;0;1;20;51.374999999999986;20;0.0;235.0;0.0;
5;3;1;0;1;20;60.0;20;0.0;200.0;0.0;
5;3;2;0;1;20;62.272727272727266;20;0.0;200.0;0.0;
5;3;3;0;1;20;64.54545454545453;20;0.0;200.0;0.0;
